Year,Month,Day,Period,1
2012,1,29,14,0.741449686
2012,1,29,15,0.735794431
2012,1,29,16,0.733348916
2012,1,29,17,0.743130977
2012,1,29,18,0.770031646
2012,1,29,19,0.838200387
2012,1,29,20,0.854401926
2012,1,29,21,0.827348412
2012,1,29,22,0.790665682
2012,1,29,23,0.720051426
2012,1,29,24,0.634611234
2012,1,30,1,0.577294468
2012,1,30,2,0.548712507
2012,1,30,3,0.538930446
2012,1,30,4,0.541070272
2012,1,30,5,0.583408256
2012,1,30,6,0.678171976
2012,1,30,7,0.818789109
2012,1,30,8,0.863266919
2012,1,30,9,0.844314175
2012,1,30,10,0.873201825
2012,1,30,11,0.898421202
2012,1,30,12,0.905452059
2012,1,30,13,0.903923612
2012,1,30,14,0.893988706
2012,1,30,15,0.898268358
2012,1,30,16,0.895669997
2012,1,30,17,0.886499315
2012,1,30,18,0.900255339
2012,1,30,19,0.97300942
2012,1,30,20,0.968882613
2012,1,30,21,0.923182045
2012,1,30,22,0.852414945
2012,1,30,23,0.757956914
2012,1,30,24,0.666861467
2012,1,31,1,0.62085521
2012,1,31,2,0.591509026
2012,1,31,3,0.574696108
2012,1,31,4,0.572556282
2012,1,31,5,0.612295906
2012,1,31,6,0.717453066
2012,1,31,7,0.867240882
2012,1,31,8,0.898574047
2012,1,31,9,0.894600085
2012,1,31,10,0.914317052
2012,1,31,11,0.934645398
2012,1,31,12,0.941676255
2012,1,31,13,0.922417822
2012,1,31,14,0.91294145
2012,1,31,15,0.900102494
2012,1,31,16,0.902089475
2012,1,31,17,0.898879736
2012,1,31,18,0.92073653
2012,1,31,19,1.006329567
2012,1,31,20,1.014583181
2012,1,31,21,0.982944327
2012,1,31,22,0.911871537
2012,1,31,23,0.826584189
2012,1,31,24,0.738087102
2012,2,1,1,0.685355677
2012,2,1,2,0.658913543
2012,2,1,3,0.6471445
2012,2,1,4,0.648214413
2012,2,1,5,0.691928
2012,2,1,6,0.81267532
2012,2,1,7,0.95772495
2012,2,1,8,0.992726388
2012,2,1,9,0.993032077
2012,2,1,10,1.015653094
2012,2,1,11,1.026505069
2012,2,1,12,1.019474212
2012,2,1,13,0.989058115
2012,2,1,14,0.98111019
2012,2,1,15,0.96521434
2012,2,1,16,0.972398042
2012,2,1,17,0.981415879
2012,2,1,18,1.010914908
2012,2,1,19,1.097272169
2012,2,1,20,1.103538802
2012,2,1,21,1.070982879
2012,2,1,22,1.005259654
2012,2,1,23,0.911260158
2012,2,1,24,0.814203767
2012,2,2,1,0.740838307
2012,2,2,2,0.714243327
2012,2,2,3,0.69972308
2012,2,2,4,0.70751816
2012,2,2,5,0.750161834
2012,2,2,6,0.864795366
2012,2,2,7,1.011373443
2012,2,2,8,1.034911528
2012,2,2,9,1.02589369
2012,2,2,10,1.031854634
2012,2,2,11,1.033535925
2012,2,2,12,1.02298964
2012,2,2,13,0.988293891
2012,2,2,14,0.973467955
2012,2,2,15,0.957266415
2012,2,2,16,0.954362366
2012,2,2,17,0.952833919
2012,2,2,18,0.97071675
2012,2,2,19,1.049737465
2012,2,2,20,1.05997806
2012,2,2,21,1.029714808
2012,2,2,22,0.958030639
2012,2,2,23,0.870144931
2012,2,2,24,0.783481981
2012,2,3,1,0.724942457
2012,2,3,2,0.693150757
2012,2,3,3,0.677866286
2012,2,3,4,0.687495503
2012,2,3,5,0.726929438
2012,2,3,6,0.83407358
2012,2,3,7,0.958794862
2012,2,3,8,0.98890527
2012,2,3,9,0.984931308
2012,2,3,10,0.993643456
2012,2,3,11,1.001591381
2012,2,3,12,1.008163704
2012,2,3,13,0.974232178
2012,2,3,14,0.950235559
2012,2,3,15,0.932964107
2012,2,3,16,0.921500753
2012,2,3,17,0.919208083
2012,2,3,18,0.932964107
2012,2,3,19,1.004342586
2012,2,3,20,1.008622238
2012,2,3,21,0.973773644
2012,2,3,22,0.936938069
2012,2,3,23,0.877940011
2012,2,3,24,0.803657482
2012,2,4,1,0.714396172
2012,2,4,2,0.688871106
2012,2,4,3,0.667778536
2012,2,4,4,0.66563871
2012,2,4,5,0.67343379
2012,2,4,6,0.7049198
2012,2,4,7,0.751384592
2012,2,4,8,0.811911097
2012,2,4,9,0.858375888
2012,2,4,10,0.896892755
2012,2,4,11,0.887874917
2012,2,4,12,0.884512334
2012,2,4,13,0.849358051
2012,2,4,14,0.813745233
2012,2,4,15,0.783329136
2012,2,4,16,0.765751994
2012,2,4,17,0.760860964
2012,2,4,18,0.776756814
2012,2,4,19,0.855318994
2012,2,4,20,0.863266919
2012,2,4,21,0.845384088
2012,2,4,22,0.813439544
2012,2,4,23,0.762847945
2012,2,4,24,0.699875925
2012,2,5,1,0.637668128
2012,2,5,2,0.612601596
2012,2,5,3,0.590744802
2012,2,5,4,0.585089548
2012,2,5,5,0.587535063
2012,2,5,6,0.612448751
2012,2,5,7,0.641336401
2012,2,5,8,0.656162338
2012,2,5,9,0.684438609
2012,2,5,10,0.731820469
2012,2,5,11,0.74679925
2012,2,5,12,0.769878802
2012,2,5,13,0.756581312
2012,2,5,14,0.739157015
2012,2,5,15,0.734265984
2012,2,5,16,0.734877363
2012,2,5,17,0.746340716
2012,2,5,18,0.763765013
2012,2,5,19,0.827042723
2012,2,5,20,0.850122274
2012,2,5,21,0.824444363
2012,2,5,22,0.785927496
2012,2,5,23,0.722038408
2012,2,5,24,0.638279507
2012,2,6,1,0.59685859
2012,2,6,2,0.568429475
2012,2,6,3,0.556507587
2012,2,6,4,0.559564481
2012,2,6,5,0.601291087
2012,2,6,6,0.695749117
2012,2,6,7,0.833920735
2012,2,6,8,0.874271738
2012,2,6,9,0.863878298
2012,2,6,10,0.894294395
2012,2,6,11,0.915386965
2012,2,6,12,0.921806443
2012,2,6,13,0.919513772
2012,2,6,14,0.907897574
2012,2,6,15,0.907133351
2012,2,6,16,0.902853699
2012,2,6,17,0.892001724
2012,2,6,18,0.897809823
2012,2,6,19,0.975454936
2012,2,6,20,0.982485792
2012,2,6,21,0.940453497
2012,2,6,22,0.872284757
2012,2,6,23,0.785316117
2012,2,6,24,0.693914981
2012,2,7,1,0.635833991
2012,2,7,2,0.606793497
2012,2,7,3,0.59196756
2012,2,7,4,0.591509026
2012,2,7,5,0.632318563
2012,2,7,6,0.740838307
2012,2,7,7,0.889097675
2012,2,7,8,0.916151189
2012,2,7,9,0.909273177
2012,2,7,10,0.924404803
2012,2,7,11,0.940759187
2012,2,7,12,0.944733149
2012,2,7,13,0.92333489
2012,2,7,14,0.91263576
2012,2,7,15,0.897809823
2012,2,7,16,0.900102494
2012,2,7,17,0.899338271
2012,2,7,18,0.919972306
2012,2,7,19,1.006176722
2012,2,7,20,1.022378262
2012,2,7,21,0.994560525
2012,2,7,22,0.92333489
2012,2,7,23,0.835754871
2012,2,7,24,0.744812269
2012,2,8,1,0.671752498
2012,2,8,2,0.64194778
2012,2,8,3,0.627733222
2012,2,8,4,0.628191756
2012,2,8,5,0.667778536
2012,2,8,6,0.781495
2012,2,8,7,0.927003163
2012,2,8,8,0.952833919
2012,2,8,9,0.95741926
2012,2,8,10,0.983402861
2012,2,8,11,0.996853195
2012,2,8,12,1.001438536
2012,2,8,13,0.980651656
2012,2,8,14,0.98111019
2012,2,8,15,0.97071675
